x_flip,y_flip,z_flip,x_mirr,y_mirr,z_mirr
142752,200984,120000,110087,158029,132471
142752,200984,140000,115168,162186,151316
142752,200984,160000,120710,164265,170161
142752,200984,180000,125098,164957,189238
142752,200984,200000,128562,166574,209238
142752,200984,240000,132257,171424,248083
142752,200984,260000,134567,173733,267390
142752,200984,280000,136414,175119,286697
142752,200984,300000,138493,175581,307159
142752,200984,320000,140571,175119,326235
142752,200984,340000,142188,174195,346235
142752,200984,360000,144266,173040,365312
142752,200984,380000,146114,175812,386235
142752,200984,400000,147730,177659,406697
142752,200984,420000,148423,178121,427390
142752,220984,100000,97616,173179,112471
142752,220984,120000,101773,175951,132240
142752,220984,140000,107085,179415,152471
142752,220984,220000,122789,187498,228776
142752,220984,240000,125329,190269,247390
142752,220984,260000,128331,193733,266235
142752,220984,280000,130410,195119,286466
142752,220984,300000,132026,196504,306466
142752,220984,320000,134336,196042,326466
142752,220984,340000,136183,196042,345312
142752,220984,360000,137800,197197,364388
142752,220984,380000,139878,198352,385774
142752,220984,400000,141264,197890,409007
142752,220984,420000,141957,198121,429007
142752,220984,440000,142419,197428,448314
142752,240984,220000,117246,205881,227390
142752,240984,240000,120479,209345,245774
142752,240984,260000,123713,212578,265081
142752,240984,280000,125098,215119,285081
142752,240984,300000,126022,216042,305543
142752,240984,320000,127639,216273,326004
142752,240984,340000,129717,217428,345543
142752,240984,360000,131795,218814,365543
142752,240984,380000,133181,219968,385312
142752,240984,400000,135260,217890,409469
142752,240984,420000,136414,216735,431085
142752,240984,440000,136645,216273,449930
142752,240984,460000,135952,214888,469007
142752,260984,200000,109394,220569,205774
142752,260984,220000,113320,223572,224388
142752,260984,240000,116322,227036,243695
142752,260984,260000,118863,230269,262771
142752,260984,280000,120018,233040,283695
142752,260984,300000,120248,234195,305312
142752,260984,320000,120941,234888,326466
142752,260984,340000,123020,236042,346466
142752,260984,360000,125098,237428,367159
142752,260984,380000,126715,238814,388314
142752,260984,400000,128562,236966,410623
142752,260984,420000,129717,234888,431778
142752,260984,440000,130410,234657,451316
142752,260984,460000,130641,233502,470161
142752,260984,480000,130410,233040,489699
142752,260984,500000,130641,233271,509469
142752,280984,180000,99464,235258,184157
142752,280984,200000,104775,237336,202540
142752,280984,220000,108932,239877,220924
142752,280984,240000,111704,243110,240462
142752,280984,260000,113782,247498,261848
142752,280984,280000,114937,250038,282771
142752,280984,300000,115168,252347,304157
142752,280984,320000,115399,252578,325774
142752,280984,340000,117708,252809,347621
142752,280984,360000,117708,253964,369469
142752,280984,380000,119556,255119,390623
142752,280984,400000,120941,254195,411778
142752,280984,420000,122327,252809,432471
142752,280984,440000,123482,252578,452240
142752,280984,460000,124174,252116,472009
142752,280984,480000,125098,251886,491316
142752,280984,500000,125560,251886,510854
142752,300984,200000,99002,253410,200693
142752,300984,220000,103390,255720,219307
142752,300984,240000,106623,259415,240000
142752,300984,260000,108932,264265,261617
142752,300984,280000,108932,267267,282771
142752,300984,300000,109856,269345,303233
142752,300984,320000,110318,270269,325774
142752,300984,340000,111935,269576,349699
142752,300984,360000,112166,270500,371547
142752,300984,380000,112627,270962,391778
142752,300984,400000,112858,269576,412471
142752,300984,420000,114013,269345,432933
142752,300984,440000,115168,269576,452240
142752,300984,460000,116784,269576,471778
142752,300984,480000,118863,270500,491547
142752,300984,500000,120018,270269,511316
142752,320984,200000,93228,269946,200000
142752,320984,220000,98078,272025,220000
142752,320984,240000,101542,275951,240924
142752,320984,260000,102928,280339,262309
142752,320984,280000,102697,283572,283464
142752,320984,300000,102928,286112,305081
142752,320984,360000,105006,287498,371085
142752,320984,380000,105699,287036,391547
142752,320984,400000,105930,286112,412933
142752,320984,420000,106161,285650,433395
142752,320984,440000,107547,286343,453164
142752,320984,460000,109625,286343,471316
142752,320984,480000,112166,286343,489007
142752,320984,500000,114244,287036,509930
142752,340984,240000,96000,292256,241848
142752,340984,260000,97154,296182,263464
142752,340984,360000,97847,304265,370854
142752,340984,380000,98309,303110,390161
142752,340984,400000,100157,302417,411778
142752,340984,420000,100157,302417,435011
142752,340984,440000,100157,303110,456166
142752,340984,460000,102697,303572,473625
142752,340984,480000,105468,302417,490623
142752,360984,360000,91150,320569,368314
142752,360984,380000,92074,319646,386697
142752,360984,400000,95307,317798,410161
142752,360984,420000,96000,318260,435473
142752,360984,440000,94383,320339,458937
142752,380984,400000,92074,333410,409699
142752,380984,420000,92767,333872,434780
122752,120984,120000,124959,76182,137321
122752,120984,140000,128423,77105,156628
122752,120984,160000,130502,76874,174780
122752,140984,100000,114336,94103,118706
122752,140984,120000,121957,95720,139630
122752,140984,140000,123573,95951,157321
122752,140984,160000,123804,95489,174549
122752,140984,180000,126807,95258,193164
122752,160984,80000,102558,111101,99630
122752,160984,100000,108562,112948,120092
122752,160984,120000,115029,114334,140785
122752,160984,140000,115490,114103,156628
122752,160984,160000,116183,114334,173856
122752,160984,180000,120571,115027,192702
122752,160984,200000,124959,115951,212009
122752,180984,80000,95399,126944,98937
122752,180984,100000,99094,128330,118244
122752,180984,120000,102096,129946,137090
122752,180984,140000,105560,131563,154318
122752,180984,160000,108793,133872,172471
122752,180984,180000,114105,135258,192240
122752,180984,280000,127038,144495,290392
122752,180984,300000,128423,144495,309699
122752,180984,320000,129809,142879,329699
122752,180984,340000,130963,141955,349699
122752,180984,360000,132580,141955,369007
122752,200984,80000,88009,143711,96397
122752,200984,100000,90549,144866,115935
122752,200984,120000,93089,146713,134780
122752,200984,140000,97015,150408,152933
122752,200984,160000,101403,152718,171778
122752,200984,260000,118031,163572,270623
122752,200984,280000,120109,165881,289930
122752,200984,300000,122188,166805,309469
122752,200984,320000,123112,166343,329238
122752,200984,340000,124497,165650,348776
122752,200984,360000,126345,165188,368545
122752,200984,380000,128192,166112,389238
122752,200984,400000,129578,167498,410161
122752,220984,240000,108793,179184,250623
122752,220984,260000,112257,183341,269699
122752,220984,280000,114105,186343,289238
122752,220984,300000,115490,187267,309238
122752,220984,320000,117107,188191,328776
122752,220984,340000,118724,187960,348314
122752,220984,360000,120340,187960,368083
122752,220984,380000,122188,188883,389238
122752,220984,400000,123342,188652,411778
122752,220984,420000,124266,188191,432471
122752,240984,220000,100248,194334,230161
122752,240984,240000,103482,197105,249699
122752,240984,260000,106946,201031,268314
122752,240984,280000,108793,205188,288083
122752,240984,300000,109948,207498,308776
122752,240984,320000,110872,208191,329007
122752,240984,340000,111795,208652,348314
122752,240984,360000,113643,209345,368083
122752,240984,380000,115721,210038,389930
122752,240984,400000,117569,208883,412702
122752,240984,420000,118262,207729,433625
122752,240984,440000,118031,206574,453164
122752,260984,200000,91473,209484,208083
122752,260984,220000,94937,212487,226697
122752,260984,240000,98401,215951,246235
122752,260984,260000,101865,220569,266235
122752,260984,280000,103713,224495,287390
122752,260984,300000,104174,226574,308545
122752,260984,320000,104405,227036,329469
122752,260984,340000,105098,227267,349007
122752,260984,360000,107177,228191,369238
122752,260984,380000,109024,229345,391316
122752,260984,400000,110641,227960,413625
122752,260984,420000,111334,226112,434318
122752,260984,440000,111795,225188,454087
122752,260984,460000,111795,223803,473856
122752,280984,200000,85930,226251,205081
122752,280984,220000,90549,229253,224388
122752,280984,240000,93782,233179,244388
122752,280984,260000,97015,238491,265774
122752,280984,280000,98401,242648,287390
122752,280984,300000,98401,244265,308545
122752,280984,320000,98401,244726,329930
122752,280984,340000,99556,244957,350623
122752,280984,360000,100941,245650,370854
122752,280984,380000,101865,245881,392702
122752,280984,400000,102789,244957,414549
122752,280984,420000,103943,243341,435011
122752,280984,440000,104867,242879,454780
122752,280984,460000,105329,242417,474549
122752,280984,480000,106484,242186,493625
122752,300984,200000,80619,243249,203464
122752,300984,220000,84545,245558,222771
122752,300984,240000,88009,249715,243464
122752,300984,260000,90318,255258,265312
122752,300984,280000,91011,259415,287159
122752,300984,300000,91473,261262,308314
122752,300984,340000,93551,261724,352240
122752,300984,360000,94706,262417,373395
122752,300984,380000,95168,262186,393856
122752,300984,400000,95168,260569,415242
122752,300984,420000,95630,259877,435011
122752,300984,440000,97015,259646,455011
122752,300984,460000,98632,260339,474318
122752,300984,480000,100018,260569,494087
122752,300984,500000,102327,260339,513395
122752,320984,240000,82235,266713,243695
122752,320984,260000,84083,271563,265543
122752,320984,280000,84314,275720,287621
122752,320984,360000,87547,278953,374549
122752,320984,380000,87547,278260,394318
122752,320984,400000,87778,276643,415473
122752,320984,420000,88009,275720,436166
122752,320984,440000,89625,276182,455935
122752,320984,460000,91704,276643,475011
122752,320984,480000,94244,276874,494087
122752,320984,500000,96322,276643,513625
122752,340984,360000,80388,295489,374549
122752,340984,380000,80619,294103,393164
122752,340984,400000,81311,292718,415011
122752,340984,420000,82004,291794,437782
122752,340984,440000,82697,292718,458475
122752,340984,460000,85006,292948,476859
122752,340984,480000,87778,293179,494549
122752,340984,500000,90318,293410,513856
122752,360984,380000,74614,309253,391316
122752,360984,400000,77154,307637,414318
122752,360984,420000,77616,307406,438937
122752,360984,440000,76923,309253,461016
122752,380984,400000,73228,323018,413395
122752,380984,420000,74383,323480,438244
122752,400984,400000,69302,340478,413625
102752,160984,140000,95721,103249,156859
102752,160984,160000,98262,103711,175242
102752,180984,140000,86484,120709,155473
102752,200984,320000,106114,157336,331547
102752,200984,340000,107499,156874,351547
102752,200984,360000,109116,156874,371778
102752,220984,260000,94798,171563,272009
102752,220984,280000,97107,175258,291547
102752,220984,300000,98955,177567,311547
102752,220984,320000,100109,178953,331316
102752,220984,340000,101495,179184,351547
102752,220984,400000,105883,179184,414087
102752,240984,240000,85791,185789,251316
102752,240984,260000,89255,190177,270623
102752,240984,280000,91334,194103,290623
102752,240984,300000,92950,197567,311085
102752,240984,320000,93874,198491,332009
102752,240984,340000,95260,199184,351778
102752,240984,360000,96645,199646,372240
102752,240984,380000,98493,200108,394087
102752,240984,400000,99878,199877,415242
102752,240984,420000,99647,198722,435704
102752,260984,240000,80941,204173,249007
102752,260984,260000,85098,210177,269469
102752,260984,280000,87408,215027,290623
102752,260984,300000,87408,217336,311316
102752,260984,320000,87639,217798,332240
102752,260984,380000,91565,219646,394780
102752,260984,400000,92719,218722,416166
102752,260984,420000,92950,216874,436628
102752,260984,440000,92950,215489,456397
102752,280984,240000,76092,222787,248083
102752,280984,260000,80018,229484,269699
102752,280984,280000,82327,234103,291778
102752,280984,300000,81634,235258,312471
102752,280984,380000,84405,237336,395473
102752,280984,400000,85098,235951,417090
102752,280984,420000,85791,234103,437090
102752,280984,440000,86253,233179,457321
102752,280984,460000,86946,232487,476628
102752,300984,280000,74475,250870,292009
102752,300984,380000,77246,253179,396397
102752,300984,400000,77477,251563,417782
102752,300984,420000,77939,250177,437782
102752,300984,440000,78632,250177,457551
102752,300984,460000,80479,249946,476859
102752,300984,480000,82558,250177,496397
102752,320984,360000,69856,269715,376859
102752,320984,380000,69856,269022,397090
102752,320984,400000,70318,266944,418475
102752,320984,420000,70780,265789,438706
102752,320984,440000,72396,266482,458706
102752,320984,460000,74244,266713,478013
102752,340984,380000,63621,284173,397090
102752,340984,400000,64314,282556,418475
102752,340984,420000,65237,281863,439399
102752,340984,440000,66161,282325,459861
102752,340984,480000,70318,283480,498244
102752,340984,500000,72627,283711,517321
102752,360984,400000,59233,297937,418244
102752,360984,420000,60157,297937,440323
102752,360984,440000,60849,298861,461708
102752,380984,400000,55076,313780,417551
102752,380984,420000,56000,314011,440323
102752,400984,400000,51150,330778,417090
102752,400984,420000,51843,331009,439861
82752,240984,400000,81726,189946,417782
82752,240984,420000,81957,188792,438013
82752,260984,400000,74798,208792,418706
82752,260984,420000,75029,207406,438937
82752,280984,380000,67408,227175,398244
82752,280984,400000,67408,226251,419168
82752,280984,420000,67639,224404,439399
82752,280984,440000,68331,223480,459399
82752,300984,400000,60248,242094,420092
82752,300984,420000,60248,240478,440554
82752,300984,440000,61172,240247,459861
82752,320984,400000,53551,257706,420554
82752,320984,420000,54013,256783,441016
82752,340984,400000,47547,273319,421016
82752,340984,420000,48240,272626,441708
82752,340984,500000,54706,273780,520092
82752,360984,400000,42235,288931,420785
82752,360984,420000,42928,288469,442170
82752,380984,400000,37385,305236,420554
82752,380984,420000,38309,304774,442401
62752,280984,400000,49948,215397,421246
62752,280984,420000,50179,214242,441708
62752,300984,400000,43251,231702,422170
62752,300984,420000,43482,230547,442632
42752,300984,400000,26253,221310,424711
